58183.513614 61.92160652154237965306 0.00000000357770838565 -199743.133477 13.367168 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 135.267 9.539 
58190.311404 61.92148921489827273490 0.00000000461849457983 -199719.451522 10.007011 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 78.403 3.282 
58196.530028 61.92138191788295387141 0.00000000416533091568 -199702.153798 5.138970 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 38.790 0.725 
58208.493311 61.92117546510892367451 0.00000000485709750801 -199731.332519 6.097410 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 7 74.019 2.178 
58210.312626 61.92114406131643278286 0.00000000577330806612 -199719.539067 7.919862 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 56.102 1.428 
58215.392199 61.92105640912445352342 0.00000000446999162241 -199715.087167 11.478247 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 59.193 1.403 
58226.172236 61.92087039825599248388 0.00000000114734139725 -199706.918614 0.935755 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 39.256 0.705 
58236.922537 61.92068490809436553945 0.00000000045039034716 -199702.108448 0.645554 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 26.318 0.311 
58251.625878 61.92043121465978572360 0.00000000081029414433 -199698.117476 0.746360 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 56.235 1.363 
58274.044268 61.92004442057599788996 0.00000000071241040491 -199687.946773 0.567043 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 36.008 0.615 
58291.500782 61.91974324711685540024 0.00000000216065916588 -199679.314748 4.061786 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 70.903 2.132 
58298.870811 61.91961609232230756561 0.00000000473835645296 -199680.608455 5.974537 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 6 112.274 5.025 
58318.478830 61.91927782344035335882 0.00000000258961715746 -199666.627144 2.951674 0.563576 0.000000 0.000000 0.000000 58161.978005 58349.764413 9 107.718 3.974 
58389.016567 61.91806851865921146327 0.00000000060558115468 -199747.636799 1.810265 5.946108 0.000000 0.000000 0.000000 58374.374065 58423.325548 6 10.862 0.050 
58393.368508 61.91799341644543375196 0.00000000022746258387 -199729.185952 1.536104 5.946108 0.000000 0.000000 0.000000 58374.374065 58423.325548 6 5.246 0.012 
58404.926611 61.91779400628296770037 0.00000000073450559106 -199656.003339 1.346949 5.946108 0.000000 0.000000 0.000000 58374.374065 58423.325548 9 30.161 0.314 
58451.521511 61.91701537575069380637 0.00000000535913638080 -199780.187069 13.078625 0.812868 0.000000 0.000000 0.000000 58423.845883 58565.530115 6 235.228 23.133 
58459.976041 61.91686945133827890686 0.00000000768044742382 -199758.732551 12.927246 0.812868 0.000000 0.000000 0.000000 58423.845883 58565.530115 6 194.861 16.398 
58468.028357 61.91673049378710658175 0.00000001064803167803 -199745.825620 14.151080 0.812868 0.000000 0.000000 0.000000 58423.845883 58565.530115 6 229.840 23.335 
58490.166604 61.91634845082940330485 0.00000000652543215803 -199726.117848 9.120216 0.812868 0.000000 0.000000 0.000000 58423.845883 58565.530115 6 200.352 18.841 
58518.736141 61.91585546839242937267 0.00000000146380017101 -199709.064507 1.404659 0.812868 0.000000 0.000000 0.000000 58423.845883 58565.530115 9 160.142 9.015 
58602.204392 61.91442437720645841637 0.00000000159722694151 -199739.482706 1.994383 1.000000 0.000000 0.000000 0.000000 58566.642292 58637.586589 7 82.310 2.192 
58672.900827 61.91323123947624651464 0.00000000192053633244 -199771.033007 1.923056 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 74.009 2.263 
58686.103295 61.91300337068051362621 0.00000000241624203122 -199751.715650 2.871418 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 76.437 2.912 
58699.847117 61.91276617939463733364 0.00000000114509022398 -199735.310641 1.978758 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 40.129 0.767 
58710.028185 61.91259047864895137536 0.00000000194466427990 -199735.148437 2.568673 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 79.796 3.245 
58725.094695 61.91233047910817077764 0.00000000167152401809 -199731.259255 3.445871 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 45.459 1.003 
58734.023432 61.91217639573283548771 0.00000000375857885285 -199728.788537 8.291899 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 92.092 3.674 
58741.980848 61.91203908949067624690 0.00000000327586572778 -199712.504259 5.318705 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 6 110.417 5.298 
58768.586553 61.91158001949253275598 0.00000000201440002034 -199693.765199 2.165714 0.880085 0.000000 0.000000 0.000000 58644.539104 58805.536251 9 150.927 8.022 
58832.588001 61.91048309529233506510 0.00000000338721301717 -199762.862371 6.175960 5.755834 0.000000 0.000000 0.000000 58807.890592 58868.598942 6 85.127 3.611 
58895.485980 61.90942171352966738596 0.00000000376506445708 -199797.234049 5.572897 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 130.513 10.079 
58906.220863 61.90923640972254560211 0.00000000169699470041 -199770.043006 3.701282 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 40.679 0.903 
58914.267828 61.90909751952858641744 0.00000000338802142267 -199766.088643 7.617835 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 47.224 0.816 
58919.449435 61.90900809681829741749 0.00000000281072867618 -199746.961524 5.612150 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 53.509 1.150 
58929.588069 61.90883311029013214011 0.00000000449141325085 -199752.939135 5.980311 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 7 106.292 4.957 
58931.673199 61.90879711716622324502 0.00000000934830877331 -199743.226651 11.547486 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 109.461 5.436 
58937.553953 61.90869562350176380505 0.00000001041164983726 -199721.280030 27.482984 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 97.047 4.766 
58942.668653 61.90860736127736885237 0.00000000372718468842 -199724.309700 36.451238 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 6 107.346 6.790 
58960.726682 61.90829573026556431614 0.00000000118690428062 -199729.772892 1.576666 1.057609 0.000000 0.000000 0.000000 58871.516913 58991.179947 9 80.770 2.308 
59010.770347 61.90743263096018011993 0.00000000328610480862 -199698.625516 9.526304 1.000000 0.000000 0.000000 0.000000 58995.604045 59025.202037 6 77.953 2.702 
59017.021490 61.90732477543452461077 0.00000000311143894597 -199696.386374 5.035804 1.000000 0.000000 0.000000 0.000000 58996.374459 59033.110902 6 72.731 2.014 
59031.547422 61.90707414102654126964 0.00000000575278077441 -199695.132666 10.795654 1.000000 0.000000 0.000000 0.000000 59010.225818 59046.271496 9 181.572 9.654 
59063.613466 61.90652922669485036522 0.00000000061453159839 -199807.967418 2.287152 3.640483 0.000000 0.000000 0.000000 59050.446953 59098.751877 6 14.209 0.101 
59077.113122 61.90629621903475765521 0.00000000117868784767 -199749.722122 2.106792 3.640483 0.000000 0.000000 0.000000 59050.446953 59098.751877 9 66.489 1.641 
